ORGID,NODEID,xLon,yLat
2528,717,-73.97647700000,40.72307800000
1599,718,-73.98943630000,40.72310660000
471,719,-74.00621540000,40.72313210000
1672,720,-73.98844330000,40.72327390000
2095,721,-73.98252400000,40.72327800000
328,722,-74.00800970000,40.72328490000
694,723,-74.00297120000,40.72331910000
410,724,-74.00691680000,40.72122950000
351,725,-74.00776320000,40.72336390000
1153,726,-73.99570750000,40.72336790000
1531,727,-73.99030710000,40.72337010000
893,728,-73.99960900000,40.72342300000
234,729,-74.00953750000,40.72344160000
639,730,-74.00383000000,40.72344900000
2342,731,-73.97926590000,40.72349730000
1535,732,-73.99024080000,40.72350350000
191,733,-74.01033910000,40.72352390000
1482,734,-73.99106580000,40.72360250000
583,735,-74.00478600000,40.72362500000
155,736,-74.01136460000,40.72362910000
1883,737,-73.98528600000,40.72364900000
337,738,-74.00794720000,40.72365410000
650,739,-74.00363500000,40.72368200000
1101,740,-73.99647600000,40.72368600000
2205,741,-73.98143320000,40.72368730000
2559,742,-73.97603000000,40.72368900000
1484,743,-73.99102730000,40.72374260000
338,744,-74.00792970000,40.72375780000
477,745,-74.00611720000,40.72376080000
478,746,-74.00611300000,40.72379140000
859,747,-74.00036700000,40.72379500000
1066,748,-73.99695200000,40.72388000000
2143,749,-73.98208300000,40.72388200000
367,750,-74.00752160000,40.72390920000
1703,751,-73.98796800000,40.72394200000
292,752,-74.00844060000,40.72402190000
608,753,-74.00438000000,40.72405500000
1385,754,-73.99258630000,40.72405790000
1178,755,-73.99535100000,40.72407200000
2369,756,-73.97884690000,40.72407640000
1376,757,-73.99271550000,40.72409750000
239,758,-74.00942390000,40.72410270000
802,759,-74.00112700000,40.72416600000
595,760,-74.00457500000,40.72417300000
196,761,-74.01022570000,40.72417450000
1388,762,-73.99253410000,40.72419830000
1010,763,-73.99778500000,40.72423500000
1380,764,-73.99266260000,40.72423930000
588,765,-74.00473900000,40.72426700000
1917,766,-73.98483700000,40.72426900000
160,767,-74.01123460000,40.72427630000
2590,768,-73.97559800000,40.72428300000
1495,769,-73.99082770000,40.72428920000
279,770,-74.00867560000,40.72431150000
1328,771,-73.99348550000,40.72436910000
1137,772,-73.99588200000,40.72440300000
498,773,-74.00593020000,40.72441320000
483,774,-74.00605500000,40.72442310000
2721,775,-73.97415680000,40.72445000000
413,776,-74.00688610000,40.72449170000
2184,777,-73.98163700000,40.72449400000
1332,778,-73.99342840000,40.72450910000
754,779,-74.00193300000,40.72455200000
1742,780,-73.98750200000,40.72458400000
2699,781,-73.97450440000,40.72459580000
1267,782,-73.99420700000,40.72462630000
961,783,-73.99858500000,40.72463200000
1113,784,-73.99630100000,40.72466200000
242,785,-74.00931720000,40.72467660000
2404,786,-73.97840690000,40.72469310000
1274,787,-73.99414390000,40.72476130000
243,788,-74.00929940000,40.72477250000
1953,789,-73.98440300000,40.72486300000
2629,790,-73.97516400000,40.72487700000
709,791,-74.00261900000,40.72488000000
1406,792,-73.99227950000,40.72488260000
1211,793,-73.99494070000,40.72488790000
592,794,-74.00464590000,40.72491310000
1397,795,-73.99240890000,40.72491810000
1528,796,-73.99033840000,40.72493920000
912,797,-73.99934500000,40.72500800000
397,798,-74.00702900000,40.72450400000
400,799,-74.00696720000,40.72501330000
1218,800,-73.99487030000,40.72501810000
507,801,-74.00581480000,40.72502340000
1177,802,-73.99536640000,40.72503620000
494,803,-74.00595780000,40.72503660000
207,804,-74.01007240000,40.72506520000
2221,805,-73.98121100000,40.72507300000
1183,806,-73.99527140000,40.72515370000
1136,807,-73.99590020000,40.72516680000
357,808,-74.00766900000,40.72519200000
1773,809,-73.98705300000,40.72520300000
158,810,-74.01128530000,40.72521030000
1417,811,-73.99214660000,40.72523550000
670,812,-74.00337600000,40.72525200000
1405,813,-73.99228030000,40.72526210000
1146,814,-73.99579770000,40.72527900000
2438,815,-73.97797480000,40.72528960000
206,816,-74.01009070000,40.72530040000
2549,817,-73.97621200000,40.72532600000
869,818,-74.00010100000,40.72538200000
1077,819,-73.99681340000,40.72538440000
1357,820,-73.99304010000,40.72546700000
1992,821,-73.98395800000,40.72547300000
1085,822,-73.99671460000,40.72550120000
625,823,-74.00403100000,40.72551300000
599,824,-74.00455130000,40.72556330000
1566,825,-73.98987000000,40.72558200000
1428,826,-73.99199980000,40.72562960000
1308,827,-73.99375150000,40.72565860000
1420,828,-73.99212710000,40.72567210000
512,829,-74.00570820000,40.72567530000
2249,830,-73.98076800000,40.72568500000
503,831,-74.00585410000,40.72569070000
1020,832,-73.99766950000,40.72575390000
818,833,-74.00089800000,40.72577300000
1806,834,-73.98662300000,40.72579600000
161,835,-74.01120140000,40.72572250000
1248,836,-73.99446340000,40.72585050000
362,837,-74.00755470000,40.72585380000
1025,838,-73.99757360000,40.72587120000
2469,839,-73.97753640000,40.72588290000
303,840,-74.00834640000,40.72593040000
1238,841,-73.99464800000,40.72593450000
249,842,-74.00909170000,40.72600250000
2023,843,-73.98353500000,40.72605300000
215,844,-74.00990150000,40.72608080000
2714,845,-73.97426900000,40.72610900000
970,846,-73.99840700000,40.72611800000
770,847,-74.00158040000,40.72612860000
1199,848,-73.99507050000,40.72614330000
171,849,-74.01087230000,40.72617610000
1600,850,-73.98942900000,40.72618800000
975,851,-73.99830910000,40.72623370000
644,852,-74.00373000000,40.72625000000
2278,853,-73.98033300000,40.72628100000
1445,854,-73.99172920000,40.72636280000
1832,855,-73.98617600000,40.72640900000
1437,856,-73.99185760000,40.72641670000
517,857,-74.00565800000,40.72643500000
2497,858,-73.97709830000,40.72647060000
923,859,-73.99916680000,40.72649320000
728,860,-74.00235000000,40.72649600000
1139,861,-73.99584730000,40.72652730000
375,862,-74.00742330000,40.72660100000
927,863,-73.99907010000,40.72660870000
1278,864,-73.99412900000,40.72664000000
2057,865,-73.98309000000,40.72666600000
258,866,-74.00896700000,40.72674600000
2747,867,-73.97379900000,40.72675200000
2830,868,-73.97264870000,40.72625530000
1631,869,-73.98897830000,40.72679970000
2301,870,-73.97990600000,40.72686600000
682,871,-74.00312200000,40.72687800000
875,872,-73.99996570000,40.72688760000
1088,873,-73.99666260000,40.72693150000
663,874,-74.00344500000,40.72695800000
1853,875,-73.98575300000,40.72698800000
878,876,-73.99986950000,40.72700260000
1454,877,-73.99154480000,40.72709460000
2521,878,-73.97662950000,40.72710370000
525,879,-74.00554500000,40.72715700000
1184,880,-73.99527000000,40.72721100000
835,881,-74.00067490000,40.72723780000
2087,882,-73.98265700000,40.72726100000
1318,883,-73.99363330000,40.72729670000
380,884,-74.00730520000,40.72732800000
842,885,-74.00058030000,40.72735290000
1663,886,-73.98853490000,40.72740760000
2327,887,-73.97946900000,40.72746800000
268,888,-74.00884500000,40.72747000000
1881,889,-73.98530700000,40.72759900000
717,890,-74.00251300000,40.72760100000
783,891,-74.00144390000,40.72761750000
678,892,-74.00315500000,40.72766400000
981,893,-73.99817460000,40.72768370000
792,894,-74.00135160000,40.72773290000
2552,895,-73.97617970000,40.72775450000
1469,896,-73.99125500000,40.72777000000
1231,897,-73.99474960000,40.72782660000
687,898,-74.00308360000,40.72783440000
2124,899,-73.98222800000,40.72784600000
1350,900,-73.99314700000,40.72786700000
537,901,-74.00542670000,40.72788060000
736,902,-74.00219050000,40.72798610000
1693,903,-73.98811460000,40.72799200000
693,904,-74.00300500000,40.72803580000
386,905,-74.00720300000,40.72805000000
936,906,-73.99895420000,40.72806950000
742,907,-74.00210070000,40.72810210000
2357,908,-73.97899800000,40.72810600000
1537,909,-73.99022690000,40.72812390000
1913,910,-73.98487500000,40.72819400000
277,911,-74.00872400000,40.72819500000
1157,912,-73.99558500000,40.72820360000
1497,913,-73.99077990000,40.72835800000
699,914,-74.00284880000,40.72837410000
686,915,-74.00308580000,40.72839420000
1264,916,-73.99425200000,40.72841200000
888,917,-73.99967230000,40.72842510000
2174,918,-73.98179000000,40.72844600000
2586,919,-73.97568290000,40.72845350000
2867,920,-73.97208290000,40.72679440000
702,921,-74.00280170000,40.72846970000
1728,922,-73.98766510000,40.72860430000
548,923,-74.00531120000,40.72861790000
1576,924,-73.98979670000,40.72870720000
2397,925,-73.97853600000,40.72874600000
2481,926,-73.97735260000,40.72825320000
390,927,-74.00707450000,40.72876620000
1950,928,-73.98443960000,40.72878260000
857,929,-74.00043080000,40.72880050000
1200,930,-73.99506100000,40.72881000000
551,931,-74.00527170000,40.72885330000
284,932,-74.00859430000,40.72890840000
1526,933,-73.99034440000,40.72894000000
241,934,-74.00935020000,40.72898090000
1310,935,-73.99374700000,40.72900800000
2214,936,-73.98132500000,40.72908600000
173,937,-74.01076720000,40.72913410000
2627,938,-73.97518750000,40.72914310000
2870,939,-73.97195720000,40.72803220000
799,940,-74.00119070000,40.72917110000
1144,941,-73.99581200000,40.72918000000
1760,942,-73.98724200000,40.72918790000
1002,943,-73.99787210000,40.72932650000
649,944,-74.00365700000,40.72934400000
1986,945,-73.98399870000,40.72937300000
1245,946,-73.99454700000,40.72940600000
2435,947,-73.97803050000,40.72944040000
561,948,-74.00514470000,40.72947090000
403,949,-74.00695260000,40.72949270000
1564,950,-73.98989970000,40.72956110000
1096,951,-73.99656910000,40.72956290000
1343,952,-73.99326200000,40.72958000000
298,953,-74.00839970000,40.72962970000
960,954,-73.99860420000,40.72968600000
246,955,-74.00920820000,40.72970490000
2244,956,-73.98085800000,40.72972500000
738,957,-74.00216220000,40.72975320000
2681,958,-73.97472860000,40.72977010000
2859,959,-73.97216900000,40.72873950000
1179,960,-73.99530800000,40.72977600000
1790,961,-73.98681200000,40.72977900000
1652,962,-73.98863070000,40.72978700000
177,963,-74.01067870000,40.72984270000
1458,964,-73.99141980000,40.72986140000
629,965,-74.00395730000,40.72986340000
1585,966,-73.98967760000,40.72986380000
412,967,-74.00689140000,40.72988400000
1501,968,-73.99074400000,40.72990090000
1636,969,-73.98892630000,40.72991200000
1658,970,-73.98858150000,40.72993970000
1035,971,-73.99735760000,40.72994380000
1285,972,-73.99406400000,40.72997800000
849,973,-74.00049750000,40.72998670000
2022,974,-73.98353600000,40.73001910000
1481,975,-73.99108840000,40.73005320000
910,976,-73.99936550000,40.73005980000
1740,977,-73.98751290000,40.73006630000
1366,978,-73.99284100000,40.73007900000
1597,979,-73.98948550000,40.73012980000
1126,980,-73.99606300000,40.73015500000
416,981,-74.00683820000,40.73022390000
407,982,-74.00693820000,40.73023260000
812,983,-74.00102000000,40.73024600000
987,984,-73.99806960000,40.73028770000
590,985,-74.00468800000,40.73032100000
720,986,-74.00247620000,40.73033740000
315,987,-74.00820700000,40.73034300000
1224,988,-73.99482200000,40.73035000000
1821,989,-73.98637420000,40.73038180000
2276,990,-73.98035290000,40.73042800000
868,991,-74.00012250000,40.73043140000
250,992,-74.00907000000,40.73043400000
613,993,-74.00430300000,40.73044700000
1519,994,-73.99050290000,40.73055700000
187,995,-74.01040270000,40.73056890000
764,996,-74.00168400000,40.73058100000
1398,997,-73.99239970000,40.73060110000
1508,998,-73.99064600000,40.73061500000
2059,999,-73.98306440000,40.73065340000
942,1000,-73.99884200000,40.73066900000
604,1001,-74.00446000000,40.73071900000
1158,1002,-73.99557150000,40.73072320000
1625,1003,-73.98905290000,40.73072380000
701,1004,-74.00281010000,40.73091590000
429,1005,-74.00672090000,40.73094500000
1344,1006,-73.99324330000,40.73095420000
1524,1007,-73.99040970000,40.73100190000
593,1008,-74.00462460000,40.73100340000
1847,1009,-73.98590900000,40.73101900000
2739,1010,-73.97396910000,40.73104160000
894,1011,-73.99960390000,40.73104320000
786,1012,-74.00141300000,40.73106500000
329,1013,-74.00800900000,40.73106680000
617,1014,-74.00422570000,40.73112890000
698,1015,-74.00293810000,40.73113760000
263,1016,-74.00892520000,40.73115350000
1432,1017,-73.99192100000,40.73116600000
1194,1018,-73.99511900000,40.73120900000
1525,1019,-73.99035090000,40.73128070000
1287,1020,-73.99403040000,40.73128370000
192,1021,-74.01033810000,40.73128690000
1655,1022,-73.98861460000,40.73132570000
434,1023,-74.00665910000,40.73133150000
2093,1024,-73.98255700000,40.73135650000
1064,1025,-73.99697600000,40.73141430000
681,1026,-74.00312890000,40.73146830000
574,1027,-74.00493770000,40.73154440000
1230,1028,-73.99478610000,40.73160000000
488,1029,-74.00601660000,40.73162480000
926,1030,-73.99910630000,40.73162740000
1871,1031,-73.98544400000,40.73165800000
438,1032,-74.00660390000,40.73167000000
431,1033,-74.00670510000,40.73167930000
817,1034,-74.00095400000,40.73170600000
1456,1035,-73.99146190000,40.73174450000
673,1036,-74.00328950000,40.73174660000
348,1037,-74.00780760000,40.73178050000
801,1038,-74.00115150000,40.73179820000
566,1039,-74.00510650000,40.73183610000
1092,1040,-73.99663900000,40.73185600000
273,1041,-74.00878450000,40.73187010000
641,1042,-74.00378920000,40.73189240000
1692,1043,-73.98814980000,40.73196370000
1542,1044,-73.99020320000,40.73196450000
193,1045,-74.01027170000,40.73200660000
2145,1046,-73.98206100000,40.73202870000
1259,1047,-73.99429700000,40.73216500000
958,1048,-73.99861200000,40.73221500000
653,1049,-74.00358250000,40.73225390000
1107,1050,-73.99635100000,40.73225500000
2709,1051,-73.97433440000,40.73229840000
848,1052,-74.00051100000,40.73231500000
767,1053,-74.00166300000,40.73231800000
1909,1054,-73.98494100000,40.73234700000
446,1055,-74.00648890000,40.73242500000
535,1056,-74.00546100000,40.73244850000
1467,1057,-73.99128900000,40.73244900000
218,1058,-74.00986820000,40.73247050000
195,1059,-74.01023590000,40.73241820000
664,1060,-74.00343870000,40.73250660000
1725,1061,-73.98768330000,40.73260410000
2190,1062,-73.98160060000,40.73266400000
283,1063,-74.00860610000,40.73267150000
2011,1064,-73.98364600000,40.73269900000
1305,1065,-73.99381400000,40.73273100000
454,1066,-74.00643640000,40.73273380000
2704,1067,-73.97446110000,40.73274550000
1554,1068,-73.99002700000,40.73275600000
741,1069,-74.00212400000,40.73284100000
1135,1070,-73.99590380000,40.73285930000
369,1071,-74.00751460000,40.73287060000
628,1072,-74.00397560000,40.73292500000
870,1073,-74.00006600000,40.73292900000
994,1074,-73.99798700000,40.73294600000
759,1075,-74.00179020000,40.73296270000
1949,1076,-73.98444100000,40.73303300000
447,1077,-74.00648750000,40.73303970000
459,1078,-74.00638290000,40.73305500000
2609,1079,-73.97535340000,40.73310500000
501,1080,-74.00585810000,40.73313460000
199,1081,-74.01016020000,40.73314480000
223,1082,-74.00980000000,40.73320400000
1480,1083,-73.99111400000,40.73321400000
692,1084,-74.00302920000,40.73322650000
831,1085,-74.00070950000,40.73324270000
2225,1086,-73.98115310000,40.73325870000
1762,1087,-73.98718180000,40.73329270000
1338,1088,-73.99332200000,40.73330400000
2051,1089,-73.98317600000,40.73334000000
1888,1090,-73.98524200000,40.73337200000
609,1091,-74.00437270000,40.73337910000
712,1092,-74.00257640000,40.73337950000
615,1093,-74.00425140000,40.73339910000
286,1094,-74.00855400000,40.73340100000
1165,1095,-73.99548900000,40.73343700000
805,1096,-74.00110300000,40.73343900000
1567,1097,-73.98986800000,40.73352800000
379,1098,-74.00734400000,40.73358800000
700,1099,-74.00281140000,40.73360940000
708,1100,-74.00262460000,40.73363610000
900,1101,-73.99952340000,40.73366340000
769,1102,-74.00163830000,40.73369660000
706,1103,-74.00274080000,40.73373340000
467,1104,-74.00627920000,40.73374300000
602,1105,-74.00447480000,40.73379780000
2251,1106,-73.98073140000,40.73383670000
798,1107,-74.00120500000,40.73384300000
1373,1108,-73.99279200000,40.73392200000
2080,1109,-73.98274920000,40.73392810000
1645,1110,-73.98877470000,40.73396930000
858,1111,-74.00037130000,40.73397010000
1488,1112,-73.99094500000,40.73397800000
1801,1113,-73.98668210000,40.73397890000
596,1114,-74.00456100000,40.73401000000
1924,1115,-73.98477300000,40.73401200000
1201,1116,-73.99505000000,40.73403400000
890,1117,-73.99966180000,40.73406880000
2455,1118,-73.97770360000,40.73407650000
289,1119,-74.00849100000,40.73409400000
204,1120,-74.01009690000,40.73386890000
473,1121,-74.00620780000,40.73413470000
922,1122,-73.99918160000,40.73414630000
2666,1123,-73.97487070000,40.73420080000
2677,1124,-73.97476160000,40.73421420000
696,1125,-74.00297030000,40.73425330000
2685,1126,-73.97468455310,40.73425471110
2020,1127,-73.98354760000,40.73426300000
387,1128,-74.00716200000,40.73429600000
2691,1129,-73.97456123400,40.73433124800
726,1130,-74.00239500000,40.73434130000
468,1131,-74.00626870000,40.73442360000
2280,1132,-73.98030780000,40.73442520000
475,1133,-74.00616090000,40.73443900000
1565,1134,-73.98989970000,40.73444720000
789,1135,-74.00138900000,40.73448300000
1408,1136,-73.99226600000,40.73453200000
1956,1137,-73.98434690000,40.73459820000
1828,1138,-73.98621560000,40.73461910000
587,1139,-74.00474580000,40.73465170000
1684,1140,-73.98827890000,40.73465490000
1243,1141,-73.99458500000,40.73467200000
874,1142,-73.99997300000,40.73468800000
208,1143,-74.01003710000,40.73454300000
294,1144,-74.00843320000,40.73478020000
951,1145,-73.99871400000,40.73478400000
1504,1146,-73.99071710000,40.73479380000
2056,1147,-73.98312220000,40.73484580000
679,1148,-74.00315270000,40.73489120000
399,1149,-74.00697830000,40.73499540000
2303,1150,-73.97988230000,40.73501890000
751,1151,-74.00196940000,40.73506910000
2661,1152,-73.97490918090,40.73510126600
771,1153,-74.00157400000,40.73512800000
484,1154,-74.00604750000,40.73513300000
1851,1155,-73.98579000000,40.73520350000
1446,1156,-73.99169140000,40.73520480000
1716,1157,-73.98781790000,40.73529240000
575,1158,-74.00493020000,40.73529710000
2672,1159,-73.97481791510,40.73530244300
860,1160,-74.00035600000,40.73530700000
1572,1161,-73.98983320000,40.73531270000
1279,1162,-73.99411800000,40.73531300000
2670,1163,-73.97483223090,40.73536320800
2651,1164,-73.97497422600,40.73536892800
2675,1165,-73.97478070000,40.73536950000
1557,1166,-73.98997970000,40.73537470000
977,1167,-73.99827400000,40.73539100000
2634,1168,-73.97510820000,40.73541840000
2083,1169,-73.98269490000,40.73543110000
300,1170,-74.00837430000,40.73552480000
212,1171,-74.00997130000,40.73531480000
491,1172,-74.00598310000,40.73552640000
671,1173,-74.00333990000,40.73553080000
762,1174,-74.00169670000,40.73553520000
2330,1175,-73.97943530000,40.73558080000
419,1176,-74.00680100000,40.73573170000
760,1177,-74.00176160000,40.73576260000
1876,1178,-73.98536200000,40.73579110000
775,1179,-74.00154520000,40.73579440000
485,1180,-74.00604120000,40.73583190000
497,1181,-74.00593180000,40.73584600000
2628,1182,-73.97518340000,40.73585570000
1752,1183,-73.98739530000,40.73587670000
830,1184,-74.00072200000,40.73592600000
2673,1185,-73.97481570000,40.73593750000
2659,1186,-73.97491546510,40.73593847100
2639,1187,-73.97506358990,40.73593991300
1603,1188,-73.98936540000,40.73594910000
562,1189,-74.00512710000,40.73596540000
1596,1190,-73.98949160000,40.73600070000
1322,1191,-73.99360670000,40.73601290000
2117,1192,-73.98226700000,40.73602000000
1008,1193,-73.99780500000,40.73603200000
2359,1194,-73.97899540000,40.73618990000
213,1195,-74.00991980000,40.73597390000
307,1196,-74.00832270000,40.73619090000
657,1197,-74.00353320000,40.73620210000
1910,1198,-73.98493620000,40.73637550000
436,1199,-74.00661870000,40.73642240000
753,1200,-74.00195380000,40.73643650000
1780,1201,-73.98696730000,40.73646850000
1635,1202,-73.98894180000,40.73652530000
506,1203,-74.00581680000,40.73653130000
806,1204,-74.00109500000,40.73656400000
1624,1205,-73.98906210000,40.73657580000
2171,1206,-73.98184520000,40.73660070000
547,1207,-74.00531400000,40.73661100000
1039,1208,-73.99734100000,40.73666800000
1352,1209,-73.99312000000,40.73669100000
645,1210,-74.00371400000,40.73683900000
2398,1211,-73.97851410000,40.73687260000
527,1212,-74.00552740000,40.73688280000
311,1213,-74.00825400000,40.73695300000
220,1214,-74.00983400000,40.73694940000
445,1215,-74.00649800000,40.73695700000
1942,1216,-73.98450880000,40.73696230000
1810,1217,-73.98654440000,40.73705310000
739,1218,-74.00213600000,40.73706600000
1527,1219,-73.99034270000,40.73711430000
1665,1220,-73.98851740000,40.73712250000
780,1221,-74.00146300000,40.73716800000
1653,1222,-73.98862910000,40.73716990000
509,1223,-74.00577230000,40.73719460000
2209,1224,-73.98140110000,40.73720970000
839,1225,-74.00062780000,40.73722220000
1381,1226,-73.99265400000,40.73733000000
1873,1227,-73.98538700000,40.73733200000
1075,1228,-73.99684000000,40.73736100000
1975,1229,-73.98408610000,40.73754270000
584,1230,-74.00477930000,40.73754290000
634,1231,-74.00386600000,40.73754400000
448,1232,-74.00648700000,40.73755000000
521,1233,-74.00560660000,40.73755160000
511,1234,-74.00570880000,40.73755270000
316,1235,-74.00820600000,40.73755400000
2433,1236,-73.97805200000,40.73755400000
222,1237,-74.00980660000,40.73755670000
1835,1238,-73.98612000000,40.73764000000
761,1239,-74.00175500000,40.73766090000
1695,1240,-73.98809350000,40.73770540000
1687,1241,-73.98820450000,40.73775280000
1547,1242,-73.99013120000,40.73780140000
518,1243,-74.00565560000,40.73784890000
865,1244,-74.00017420000,40.73786140000
2238,1245,-73.98090870000,40.73788010000
2371,1246,-73.97882310000,40.73788280000
1908,1247,-73.98496970000,40.73791300000
1412,1248,-73.99222500000,40.73791700000
1788,1249,-73.98683500000,40.73794100000
1109,1250,-73.99633700000,40.73804400000
620,1251,-74.00413780000,40.73812890000
633,1252,-74.00387400000,40.73812900000
747,1253,-74.00203420000,40.73812960000
520,1254,-74.00561000000,40.73813970000
450,1255,-74.00647000000,40.73814220000
318,1256,-74.00815400000,40.73814720000
2012,1257,-73.98363800000,40.73815790000
2465,1258,-73.97760300000,40.73817200000
1859,1259,-73.98568170000,40.73821300000
1727,1260,-73.98766710000,40.73829170000
1718,1261,-73.98777780000,40.73833830000
638,1262,-74.00385760000,40.73838990000
1560,1263,-73.98995140000,40.73848880000
1438,1264,-73.99179620000,40.73850650000
646,1265,-74.00371310000,40.73850880000
1817,1266,-73.98641610000,40.73852250000
887,1267,-73.99968400000,40.73855200000
2269,1268,-73.98042840000,40.73855570000
2320,1269,-73.97956050000,40.73818690000
2623,1270,-73.97522500000,40.73866060000
2724,1271,-73.97413800000,40.73818500000
1138,1272,-73.99587400000,40.73868600000
724,1273,-74.00240010000,40.73874360000
637,1274,-74.00386000000,40.73875610000
656,1275,-74.00354850000,40.73875830000
323,1276,-74.00810300000,40.73875900000
452,1277,-74.00646000000,40.73876220000
539,1278,-74.00541590000,40.73876360000
528,1279,-74.00551020000,40.73876410000
667,1280,-74.00340310000,40.73876610000
2494,1281,-73.97714800000,40.73879600000
2053,1282,-73.98314800000,40.73882640000
1889,1283,-73.98523560000,40.73883510000
1759,1284,-73.98724520000,40.73887180000
1754,1285,-73.98735540000,40.73891790000
2765,1286,-73.97356030000,40.73903700000
534,1287,-74.00546850000,40.73904640000
689,1288,-74.00305220000,40.73906740000
1463,1289,-73.99137460000,40.73908850000
676,1290,-74.00316350000,40.73911280000
2295,1291,-73.97998220000,40.73917250000
1580,1292,-73.98976570000,40.73917600000
2421,1293,-73.97819350000,40.73923130000
921,1294,-73.99918500000,40.73924300000
1170,1295,-73.99544600000,40.73927200000
203,1296,-74.01011860000,40.73851690000
229,1297,-74.00962370000,40.73935410000
704,1298,-74.00277750000,40.73937500000
324,1299,-74.00805100000,40.73938040000
453,1300,-74.00644900000,40.73940500000
540,1301,-74.00540710000,40.73941270000
635,1302,-74.00386500000,40.73941800000
1792,1303,-73.98679250000,40.73949430000
2085,1304,-73.98266450000,40.73949630000
1925,1305,-73.98475860000,40.73950370000
1785,1306,-73.98690160000,40.73954070000
462,1307,-74.00633400000,40.73963100000
1489,1308,-73.99094500000,40.73967300000
719,1309,-74.00249060000,40.73974470000
2321,1310,-73.97953550000,40.73978990000
1592,1311,-73.98958400000,40.73985210000
1204,1312,-73.99501800000,40.73986000000
952,1313,-73.99871300000,40.73988100000
549,1314,-74.00530430000,40.74002970000
2544,1315,-73.97624740000,40.74003620000
2823,1316,-73.97270230000,40.74004650000
2131,1317,-73.98220190000,40.74011000000
1825,1318,-73.98630460000,40.74016510000
1961,1319,-73.98426430000,40.74016750000
2553,1320,-73.97614350000,40.74017520000
1818,1321,-73.98641290000,40.74021150000
1517,1322,-73.99053140000,40.74024920000
500,1323,-74.00586400000,40.74026100000
333,1324,-74.00796440000,40.74029460000
2789,1325,-73.97317470000,40.74033160000
2350,1326,-73.97908930000,40.74040670000
1242,1327,-73.99459300000,40.74044200000
2800,1328,-73.97308600000,40.74044360000
750,1329,-74.00198790000,40.74044410000
976,1330,-73.99828700000,40.74047000000
1604,1331,-73.98935180000,40.74058260000
2578,1332,-73.97579720000,40.74063950000
2727,1333,-73.97410920000,40.73994420000
2178,1334,-73.98175900000,40.74072840000
260,1335,-74.00896000000,40.74073130000
2004,1336,-73.98381440000,40.74078670000
1848,1337,-73.98582460000,40.74082510000
563,1338,-74.00512650000,40.74085050000
1845,1339,-73.98593250000,40.74087060000
1550,1340,-73.99007000000,40.74088000000
1702,1341,-73.98798390000,40.74088360000
371,1342,-74.00749940000,40.74093990000
545,1343,-74.00534370000,40.74094620000
536,1344,-74.00544940000,40.74099220000
1271,1345,-73.99416500000,40.74103100000
2390,1346,-73.97863530000,40.74103430000
1003,1347,-73.99786200000,40.74105600000
773,1348,-74.00155500000,40.74108000000
2611,1349,-73.97534300000,40.74127400000
2216,1350,-73.98130610000,40.74134420000
1619,1351,-73.98913710000,40.74136440000
2037,1352,-73.98336360000,40.74140580000
1874,1353,-73.98537850000,40.74143860000
276,1354,-74.00874000000,40.74147040000
1867,1355,-73.98548600000,40.74148340000
1739,1356,-73.98751330000,40.74153690000
1590,1357,-73.98959580000,40.74154970000
1312,1358,-73.99373900000,40.74161700000
398,1359,-74.00699280000,40.74164020000
581,1360,-74.00482130000,40.74164150000
1031,1361,-73.99743400000,40.74164200000
2422,1362,-73.97819210000,40.74165320000
803,1363,-74.00112260000,40.74167360000
576,1364,-74.00491940000,40.74168090000
2843,1365,-73.97242462790,40.74177923400
2246,1366,-73.98085640000,40.74196830000
2070,1367,-73.98291350000,40.74202390000
1911,1368,-73.98492340000,40.74206430000
1903,1369,-73.98502990000,40.74210930000
317,1370,-74.00818090000,40.74212160000
598,1371,-74.00455420000,40.74212520000
1772,1372,-73.98705840000,40.74213870000
1621,1373,-73.98910490000,40.74222020000
1062,1374,-73.99700700000,40.74222800000
1340,1375,-73.99329200000,40.74223300000
833,1376,-74.00069510000,40.74225810000
2452,1377,-73.97772640000,40.74227570000
606,1378,-74.00443250000,40.74228850000
1633,1379,-73.98895990000,40.74239580000
2271,1380,-73.98041020000,40.74258590000
2101,1381,-73.98246280000,40.74264390000
1945,1382,-73.98447300000,40.74268350000
1939,1383,-73.98457890000,40.74272820000
1807,1384,-73.98659770000,40.74277110000
1094,1385,-73.99658000000,40.74281100000
1650,1386,-73.98865590000,40.74282660000
354,1387,-74.00770500000,40.74283400000
863,1388,-74.00026790000,40.74284670000
627,1389,-74.00399920000,40.74288290000
2486,1390,-73.97727540000,40.74289300000
1370,1391,-73.99280500000,40.74290100000
1615,1392,-73.98916670000,40.74304630000
2736,1393,-73.97401500000,40.74309500000
2862,1394,-73.97214123010,40.74315868310
274,1395,-74.00875170000,40.74306530000
2868,1396,-73.97207790000,40.74318460000
2864,1397,-73.97211765290,40.74319901610
2299,1398,-73.97995060000,40.74320680000
2153,1399,-73.98201200000,40.74326090000
1981,1400,-73.98402430000,40.74330050000
1972,1401,-73.98412960000,40.74334480000
1834,1402,-73.98614570000,40.74339080000
881,1403,-73.99985170000,40.74342660000
1121,1404,-73.99612900000,40.74343100000
1688,1405,-73.98819400000,40.74345100000
384,1406,-74.00723800000,40.74347000000
654,1407,-74.00358060000,40.74347610000
2512,1408,-73.97681760000,40.74351100000
1404,1409,-73.99231790000,40.74356820000
2770,1410,-73.97351200000,40.74378200000
